timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1787131026.2376962,-0.79,9.201,1.81,-0.022,0.014,0.007,27.45,24.3,-40.8,330.0
1787131026.4363415,-0.934,9.261,1.844,-0.01,0.007,0.019,27.15,23.85,-41.55,336.0
1787131026.4363663,-0.965,9.234,1.8,-0.018,0.024,0.008,26.55,23.25,-41.25,336.0
1787131026.4363787,-1.006,9.237,1.812,-0.009,0.02,0.0,27.45,23.85,-41.1,336.0
1787131026.6474273,-0.917,9.258,1.853,-0.023,-0.002,-0.02,28.8,22.2,-41.7,331.0
1787131026.647452,-0.838,9.251,1.772,-0.023,-0.003,-0.021,28.65,22.8,-40.8,331.0
1787131026.647463,-0.836,9.266,1.741,-0.022,-0.001,-0.013,28.65,23.1,-41.85,331.0
1787131026.846411,-0.821,9.261,1.788,-0.005,-0.003,0.02,28.2,23.85,-42.3,340.0
1787131026.8464353,-0.848,9.282,1.839,-0.007,0.006,0.021,27.45,23.55,-40.8,340.0
1787131026.8464463,-0.917,9.239,1.805,-0.012,0.004,0.013,28.05,24.15,-39.9,340.0
1787131027.0512102,-0.843,9.352,1.841,-0.018,0.012,-0.011,28.05,22.95,-41.25,342.0
1787131027.0512543,-0.807,9.287,1.87,-0.03,0.021,-0.014,29.25,23.7,-40.95,342.0
1787131027.2560992,-0.831,9.292,1.776,-0.02,0.015,-0.007,27.15,24.3,-39.3,274.0
1787131027.2561247,-0.843,9.27,1.836,-0.026,0.017,-0.016,27.75,22.95,-42.0,274.0
1787131027.2561371,-0.871,9.297,1.832,-0.025,0.023,-0.02,28.2,23.85,-42.6,274.0
1787131027.461522,-0.91,9.201,1.776,0.003,-0.007,0.001,28.65,24.3,-41.55,274.0
1787131027.4615479,-0.85,9.321,1.772,-0.001,-0.012,0.002,26.25,23.25,-40.65,274.0
1787131027.461559,-0.824,9.187,1.817,0.001,-0.016,-0.001,27.75,22.95,-40.65,358.0
1787131027.6669037,-0.769,9.266,1.827,-0.04,0.041,-0.014,28.5,22.5,-41.25,345.0
1787131027.6669297,-0.84,9.273,1.779,-0.038,0.05,-0.016,27.75,23.7,-40.2,345.0
1787131027.666941,-0.804,9.251,1.786,-0.035,0.045,-0.009,27.3,22.2,-39.9,354.0
1787131027.871475,-0.922,9.239,1.769,0.023,-0.047,0.018,28.65,22.35,-41.1,344.0
1787131027.8715003,-0.891,9.263,1.81,0.012,-0.039,-0.001,25.95,22.35,-39.6,344.0
1787131027.8715115,-0.893,9.208,1.877,0.016,-0.017,-0.002,28.5,22.5,-39.9,327.0
1787131028.077642,-0.809,9.354,1.853,-0.029,0.013,-0.029,27.75,23.7,-40.65,327.0
1787131028.0776668,-0.795,9.347,1.865,-0.035,0.024,-0.042,27.45,24.3,-40.35,327.0
1787131028.0776777,-0.754,9.299,1.786,-0.042,0.034,-0.037,29.55,23.25,-40.95,327.0
1787131028.2812715,-0.752,9.251,1.827,-0.048,0.029,-0.041,28.95,22.8,-40.35,327.0
1787131028.281297,-0.67,9.318,1.815,-0.048,0.036,-0.042,27.3,24.9,-41.25,327.0
1787131028.2813077,-0.646,9.287,1.784,-0.048,0.051,-0.038,27.3,23.25,-41.7,327.0
1787131028.4867945,-1.18,9.093,1.729,0.076,-0.088,0.074,28.5,23.25,-41.7,321.0
1787131028.4868197,-1.046,9.203,1.8,0.08,-0.087,0.055,27.9,23.85,-41.85,321.0
1787131028.4868312,-1.125,9.313,1.875,0.084,-0.071,0.043,28.2,23.1,-39.6,321.0
1787131028.6915157,-0.761,9.191,1.709,-0.072,0.021,-0.047,28.8,24.15,-42.75,336.0
1787131028.8986557,-0.828,9.369,1.915,-0.003,-0.001,0.022,27.15,23.85,-42.6,314.0
1787131028.8986807,-0.867,9.357,1.853,-0.03,0.007,0.003,27.9,23.55,-41.1,314.0
1787131028.8986924,-0.783,9.357,1.757,-0.042,0.037,-0.011,28.05,23.25,-41.25,314.0
1787131029.101213,-0.773,9.203,1.676,0.054,-0.057,0.064,27.75,24.15,-40.65,356.0
1787131029.101297,-0.742,9.321,1.688,0.053,-0.083,0.074,26.55,22.95,-41.7,323.0
1787131029.1013088,-0.651,9.373,1.822,0.034,-0.084,0.057,27.75,24.45,-41.7,323.0
1787131029.3062494,-0.783,9.301,1.659,-0.035,0.014,0.01,29.4,23.1,-40.8,342.0
1787131029.306275,-0.733,9.321,1.628,-0.012,0.026,-0.007,28.65,24.75,-42.3,365.0
