timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786464485.2886019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2886276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2886486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2886581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2886672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.28873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2887976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2888932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.28892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.288924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464485.2889388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
