timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786377786.5524485,-9.574,2.277,0.883,-0.044,0.065,0.026,72.75,-44.55,42.45,120.0
1786377786.5524533,-9.536,2.507,1.03,0.038,-0.045,0.014,72.0,-42.3,43.5,138.0
1786377786.5524588,-9.44,2.571,0.989,0.006,-0.048,0.004,72.9,-42.45,44.4,138.0
1786377786.5524638,-9.4,2.483,1.001,0.005,-0.021,0.002,72.15,-42.15,43.65,138.0
1786377786.5524688,-9.313,2.538,0.73,0.003,-0.007,-0.015,71.25,-43.05,42.45,144.0
1786377786.5524755,-9.263,2.512,0.802,0.002,-0.005,-0.026,72.9,-42.9,43.35,144.0
1786377786.5524802,-9.189,2.449,0.764,0.004,0.012,-0.024,73.35,-42.15,43.35,144.0
1786377786.5524855,-9.491,2.454,0.824,0.008,0.036,0.01,71.7,-43.8,41.7,131.0
1786377786.5524902,-9.527,2.464,0.874,0.015,0.031,0.003,72.75,-43.05,43.2,131.0
1786377786.5524952,-9.646,2.483,0.876,0.011,0.018,0.01,72.15,-43.65,42.3,131.0
1786377786.5525002,-9.402,2.459,0.936,-0.026,0.014,-0.016,72.45,-42.3,45.0,130.0
1786377786.552505,-9.345,2.452,0.792,-0.031,0.024,-0.018,73.2,-43.05,42.75,130.0
1786377786.5525103,-9.476,2.411,0.781,-0.038,0.021,-0.022,73.2,-43.5,43.5,130.0
1786377786.5525153,-9.392,2.5,0.836,-0.009,0.022,-0.022,72.15,-43.2,43.35,138.0
1786377786.5525203,-9.524,2.516,0.888,0.003,0.014,-0.016,72.45,-43.8,43.5,134.0
1786377786.552525,-9.479,2.555,0.881,0.007,0.003,-0.016,74.25,-41.55,43.5,134.0
1786377786.5525298,-9.457,2.404,0.733,-0.019,-0.02,0.053,73.95,-43.8,44.25,131.0
1786377786.552535,-9.512,2.385,0.752,-0.021,-0.035,0.049,71.55,-43.2,44.1,140.0
1786377786.5525398,-9.522,2.44,0.728,-0.034,-0.051,0.038,72.6,-42.45,43.35,140.0
1786377786.5525448,-9.234,2.44,0.881,-0.031,0.011,-0.011,72.6,-40.95,43.35,148.0
1786377786.5525498,-9.297,2.502,0.943,-0.041,0.01,-0.016,73.5,-42.3,43.95,148.0
1786377786.5525548,-9.261,2.495,0.85,-0.035,0.036,-0.023,72.9,-41.7,43.65,134.0
1786377786.5525594,-9.227,2.636,0.927,-0.078,0.046,-0.059,72.75,-43.05,43.2,133.0
1786377786.5525641,-9.258,2.552,0.972,-0.07,0.081,-0.055,72.45,-43.5,41.7,141.0
1786377786.5525694,-9.704,2.325,0.579,-0.086,0.028,0.004,72.0,-43.5,41.7,132.0
1786377786.552574,-9.687,2.37,0.596,-0.068,0.032,-0.013,72.9,-43.2,41.1,132.0
1786377786.5525784,-9.646,2.461,0.563,-0.054,0.037,-0.029,72.45,-42.6,42.45,132.0
1786377786.5525835,-9.275,2.325,0.831,-0.069,0.023,0.038,72.9,-43.2,41.55,125.0
1786377786.552588,-9.318,2.363,0.716,-0.077,0.026,0.035,72.6,-42.9,40.8,125.0
1786377786.552593,-9.38,2.294,0.728,-0.095,0.04,0.032,71.25,-42.6,40.65,125.0
1786377786.5525975,-9.529,2.332,0.646,0.046,-0.019,0.071,72.9,-42.45,40.35,135.0
1786377786.5526023,-9.555,2.248,0.565,0.045,-0.056,0.092,72.6,-42.15,41.1,135.0
1786377786.552607,-9.34,2.385,0.745,0.057,-0.034,0.097,71.85,-41.25,39.6,135.0
1786377786.552612,-9.558,2.322,0.579,-0.011,0.011,0.06,73.2,-42.3,40.2,142.0
1786377786.552617,-9.534,2.356,0.565,-0.007,0.03,0.045,74.1,-41.7,42.6,142.0
1786377786.5526218,-9.704,2.368,0.51,-0.004,0.015,0.032,73.65,-41.7,41.55,142.0
1786377786.5526266,-9.342,2.646,0.67,0.055,0.0,-0.039,73.5,-41.55,41.25,140.0
1786377786.5526319,-9.167,2.72,0.704,0.038,0.007,-0.039,72.9,-41.7,40.35,140.0
1786377786.5526366,-9.201,2.756,0.737,0.015,0.015,-0.037,74.25,-42.6,41.7,140.0
