timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786369549.2307024,-2.387,5.768,7.4,0.047,0.005,-0.069,64.35,-29.25,89.4,46.0
1786369549.230717,-2.421,5.873,7.393,0.03,-0.003,-0.079,64.05,-29.7,88.2,46.0
1786369549.2307312,-2.064,5.94,7.08,-0.011,-0.005,0.004,63.9,-28.8,89.1,62.0
1786369549.230747,-2.186,5.904,7.063,-0.012,0.015,0.012,65.55,-30.15,88.95,62.0
1786369549.2307618,-2.301,5.895,7.077,-0.001,0.003,0.011,63.6,-30.45,89.7,62.0
1786369549.2307768,-2.298,5.612,7.111,-0.031,-0.064,-0.11,63.9,-29.55,89.55,60.0
1786369549.2307913,-2.248,5.641,7.137,-0.016,-0.052,-0.125,62.55,-28.95,88.2,60.0
1786369549.2308066,-2.339,5.602,7.13,-0.008,-0.031,-0.145,64.05,-30.15,88.65,60.0
1786369549.2308214,-2.421,5.856,7.329,-0.061,-0.189,-0.28,61.2,-29.55,87.75,73.0
1786369549.2308366,-2.32,5.813,7.286,-0.077,-0.183,-0.278,60.9,-29.85,89.1,73.0
1786369549.2308514,-2.296,5.804,7.214,-0.089,-0.167,-0.289,61.95,-30.6,87.3,73.0
1786369549.2308657,-2.361,5.72,7.187,-0.029,-0.119,-0.22,57.9,-30.6,88.05,66.0
1786369549.2308807,-2.332,5.725,7.19,-0.023,-0.089,-0.212,58.95,-30.3,87.75,66.0
1786369549.2308955,-2.418,5.698,7.132,-0.03,-0.084,-0.193,57.9,-30.6,88.05,66.0
1786369549.2309103,-2.703,5.318,7.094,0.168,0.004,-0.136,58.65,-29.55,89.1,63.0
1786369549.230926,-2.863,5.497,7.317,0.193,0.038,-0.128,57.15,-31.05,89.1,63.0
1786369549.2309408,-3.084,5.497,7.451,0.205,0.013,-0.114,57.3,-29.25,88.95,63.0
1786369549.2309556,-2.916,5.808,7.659,0.081,-0.165,-0.023,55.95,-28.35,91.8,69.0
1786369549.23097,-2.734,5.933,7.736,0.041,-0.128,0.01,55.95,-29.55,90.6,69.0
1786369549.2309847,-2.658,6.012,7.767,0.023,-0.007,0.046,56.7,-28.35,91.35,69.0
1786369549.2309992,-2.547,5.911,6.709,-0.073,0.057,0.286,58.95,-27.6,90.6,64.0
1786369549.2310143,-2.483,5.859,6.778,-0.039,0.152,0.344,59.25,-28.5,90.15,64.0
1786369549.2310288,-2.416,5.866,6.601,-0.035,0.209,0.367,59.4,-28.35,90.3,64.0
1786369549.2310438,-2.629,5.804,6.534,0.131,0.217,0.609,62.1,-27.75,90.75,66.0
1786369549.2310584,-2.38,5.89,6.395,0.145,0.206,0.662,61.95,-28.8,91.8,66.0
1786369549.2310736,-2.081,5.954,6.428,0.159,0.35,0.689,62.4,-27.6,91.8,58.0
1786369549.2310882,-2.354,7.487,6.215,0.138,1.203,0.809,77.1,-23.55,94.2,60.0
1786369549.2311027,-2.576,7.891,6.232,0.098,0.932,0.875,78.9,-24.3,91.5,60.0
1786369549.2311177,-2.222,8.128,6.321,0.018,0.801,0.894,79.05,-22.2,93.9,60.0
1786369549.2311325,-1.575,8.622,7.525,-0.543,0.786,0.889,88.65,-20.1,87.9,67.0
1786369549.231147,-1.844,8.531,7.676,-0.576,0.367,0.933,89.85,-19.8,88.8,67.0
1786369549.2311618,-1.779,8.473,7.858,-0.622,0.062,0.996,89.7,-19.65,86.1,67.0
1786369549.2311766,-1.935,6.689,7.099,-0.928,-0.364,1.176,94.2,-16.2,83.1,62.0
1786369549.2311914,-1.721,6.519,6.764,-0.94,-0.403,1.185,94.8,-15.15,85.5,62.0
1786369549.2312057,-1.717,6.005,6.057,-0.941,-0.361,1.161,95.7,-12.75,84.15,62.0
1786369549.2312212,-2.761,3.613,3.809,0.135,-0.02,0.358,97.2,-8.4,82.35,50.0
1786369549.2312367,-2.761,3.428,3.994,0.276,0.126,0.191,97.05,-7.8,83.7,50.0
1786369549.2312512,-2.895,3.546,3.917,0.328,0.256,0.024,97.5,-8.4,84.6,50.0
1786369549.2313018,-3.888,5.08,5.758,0.957,0.407,-1.048,97.95,-10.05,84.6,47.0
1786369549.2313173,-4.324,5.507,5.593,0.939,0.611,-1.179,96.45,-10.05,83.1,47.0
1786369549.2313325,-5.471,6.359,5.667,0.962,0.568,-1.304,97.95,-10.35,83.4,47.0
1786369549.231348,-1.542,11.873,8.921,0.64,-1.124,-2.303,84.0,-18.3,92.85,53.0
1786369549.2313633,-0.637,11.82,8.26,0.311,-1.146,-2.232,83.55,-18.75,93.9,53.0
1786369549.231379,0.936,11.358,8.167,0.098,-1.192,-2.14,81.9,-19.2,96.0,53.0
1786369549.2313972,0.136,8.042,5.502,-0.183,-0.934,-0.587,73.2,-21.45,95.85,38.0
1786369549.2314122,-0.359,7.647,5.454,-0.225,-0.635,-0.437,71.7,-20.55,96.45,38.0
1786369549.231428,-1.166,7.432,5.327,-0.217,-0.44,-0.3,70.35,-23.85,96.0,38.0
1786369549.2314425,-2.346,7.013,5.399,0.123,0.277,0.463,68.25,-22.5,94.35,34.0
1786369549.2314575,-2.255,7.063,5.598,0.096,0.338,0.526,67.95,-23.25,95.4,34.0
1786369549.2314725,-2.045,7.027,5.851,0.068,0.48,0.636,68.7,-23.7,94.35,34.0
1786369549.2314944,-5.471,7.611,4.396,2.457,-0.139,0.362,81.9,-12.3,93.0,41.0
1786369549.2315092,-4.365,8.394,3.721,2.108,-0.2,0.292,84.15,-11.85,93.0,86.0
1786369549.231524,-4.219,8.404,3.821,1.955,-0.02,0.202,84.15,-8.85,93.45,86.0
