timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786464018.6183844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6184099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6184208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6184301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6184475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6184688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6185977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6186936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6187022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.61871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6187177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6187255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.618736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6187449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
1786464018.6187532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
